OverallQual,Neighborhood,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,LotArea,Exterior2nd,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st,GarageType_Attchd,HeatingQC_Ex,BsmtUnfSF,BsmtQual_Ex,OverallCond,BsmtFinType1_GLQ,GarageFinish_Fin,GarageType_Detchd,WoodDeckSF,Foundation_CBlock,HeatingQC_TA,KitchenQual_Ex,MSZoning_RM,HalfBath,MasVnrArea,SaleType_New,MasVnrType_None,SaleCondition_Partial,FireplaceQu_Gd,YrSold
0.4444444444444445,0.15592596618011773,0.13300678221552373,0.6739130434782616,0.17021276595744683,0.27080394922425954,0.25,0.16200091785222578,0.0,1.0,0.9776119402985074,0.3333333333333333,0.25,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.046273574984224915,0.24418849127694053,0.16052445074415309,1.0,0.0,0.21618305825305395,0.0,1.0,0.05736301369863013,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.8888888888888888,0.9191029050435757,0.3749058025621703,0.9637681159420293,0.19230769230769232,0.5190409026798307,0.75,0.19458467186782927,0.2352941176470588,0.0,0.9975124378109452,1.0,0.93333333333333,0.0,0.75,0.0,0.5530266343825666,1.0,0.0,0.0,0.0,0.6666666666666666,0.049657622286101565,0.16752516685339036,0.17682494684620836,0.0,0.038391224862888484,0.07512845355367892,0.0,1.0,0.07577054794520548,1.0,0.5,1.0,1.0,0.0,0.17152858809801633,0.0,0.0,1.0,0.0,0.0,0.17875,1.0,0.0,1.0,1.0,0.0
0.4444444444444445,0.15592596618011773,0.10889223813112284,0.6521739130434785,0.14926350245499184,0.24823695345557123,0.25,0.13262964662689306,0.0,1.0,0.9761194029850746,0.3333333333333333,0.20000000000000284,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05453738110261983,0.2496461904251801,0.13058114812189936,1.0,0.0,0.21618305825305395,0.0,0.0,0.07491438356164383,0.0,0.625,0.0,0.0,1.0,0.16336056009334887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.6666666666666665,0.41604520018392216,0.21853805576488322,0.9710144927536231,0.24451718494271688,0.5923836389280677,0.75,0.2661771454795778,0.0,0.0,0.9980099502487562,0.6666666666666666,0.9500000000000028,0.0,0.41666666666666663,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.043712169015401155,0.8104017950169744,0.0,0.0,0.0603290676416819,0.7948559265953155,1.0,1.0,0.6395547945205479,0.0,0.5,0.0,0.0,0.0,0.18669778296382727,0.0,0.0,0.0,0.0,0.0,0.19125,1.0,0.0,1.0,1.0,0.25
0.5555555555555556,0.19442528993546765,0.17313489073097213,0.6376811594202909,0.20507364975450085,0.24823695345557123,0.25,0.21087654887563104,0.0,1.0,0.9751243781094526,0.3333333333333333,0.1666666666666643,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.044964827408913506,0.02799294288153753,0.1298724309000709,0.0,0.38939670932358317,0.060189260614943896,1.0,0.0,0.2226027397260274,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.1325,0.0,0.0,0.0,0.0,0.5
0.6666666666666665,0.10507336756932523,0.09796533534287868,0.4130434782608692,0.13617021276595745,0.40620592383638926,0.5,0.11932078935291418,0.14705882352941177,1.0,0.990547263681592,0.3333333333333333,0.8500000000000014,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.022529154689289302,0.010837299782428644,0.0,1.0,0.20475319926873858,0.06498114294164359,0.0,1.0,0.3561643835616438,0.0,0.875,0.0,0.0,1.0,0.05600933488914819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
0.5555555555555556,0.19442528993546765,0.12622456669178597,0.7101449275362324,0.16432078559738136,0.3385049365303244,0.5,0.15374024782010096,0.0,1.0,0.9800995024875622,0.3333333333333333,0.3333333333333357,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.04646521302203837,0.010837299782428644,0.10240963855421686,0.0,0.0,0.06498114294164359,1.0,1.0,0.18236301369863012,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.15592596618011773,0.18123587038432554,0.6884057971014492,0.0,0.3638928067700987,0.5,0.22074346030289124,0.4117647058823529,1.0,0.9786069651741293,0.6666666666666666,0.28333333333333144,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04436186870457361,0.02799294288153753,0.0,1.0,0.0,0.060189260614943896,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4444444444444445,0.3675275214855717,0.146948003014318,0.9565217391304355,0.1823240589198036,0.40620592383638926,0.5,0.17898118402937127,0.0,1.0,0.9970149253731343,0.3333333333333333,0.8999999999999986,0.0,0.33333333333333337,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.057935450699946246,0.8104017950169744,0.11445783132530121,1.0,0.18647166361974407,0.7948559265953155,0.0,1.0,0.20034246575342465,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5
0.4444444444444445,0.19442528993546765,0.18933685003767897,0.6231884057971016,0.1684124386252046,0.20733427362482368,0.25,0.23061037173015145,0.0,1.0,0.9741293532338308,0.3333333333333333,0.25,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02925985650517656,0.2496461904251801,0.0892983699503898,1.0,0.0,0.5759788908950851,1.0,0.0,0.2247431506849315,0.0,0.625,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75
0.7777777777777777,0.9191029050435757,0.38470233609645815,0.9637681159420293,0.18952536824877253,0.6015514809590973,0.75,0.18907755851307942,0.2352941176470588,0.0,0.9975124378109452,1.0,0.93333333333333,0.0,0.5833333333333334,1.0,0.5898305084745763,1.0,1.0,0.0,0.0,0.3333333333333333,0.06036598191123887,0.8104017950169744,0.0,0.0,0.28153564899451555,0.7948559265953155,0.0,1.0,0.49571917808219174,1.0,0.5,0.0,0.0,0.0,0.28004667444574094,0.0,0.0,0.0,0.0,0.5,0.23750000000000002,1.0,0.0,1.0,1.0,0.0
0.6666666666666665,0.0,0.14581763376036172,0.42028985507246475,0.10425531914893618,0.19746121297602257,0.25,0.17760440569068378,0.14705882352941177,1.0,0.9601990049751243,0.3333333333333333,0.0,0.0,0.33333333333333337,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.028741031573535254,0.010837299782428644,0.0,1.0,0.0,0.06498114294164359,1.0,1.0,0.2726883561643835,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25
0.7777777777777777,0.41604520018392216,0.2752449133383572,0.9420289855072461,0.29083469721767596,0.37658674188998587,0.5,0.3352455254703993,0.0,0.0,0.9960199004975123,0.6666666666666666,0.8666666666666671,0.0,0.41666666666666663,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.03945873939563906,0.8104017950169744,0.0,0.0,0.2906764168190128,0.7948559265953155,1.0,1.0,0.7607020547945205,0.0,0.5,0.0,0.0,0.0,0.1995332555425904,0.0,0.0,0.0,0.0,0.0,0.175625,0.0,0.0,0.0,1.0,0.5
0.4444444444444445,0.32696193420643155,0.13677467972871138,0.7536231884057969,0.17021276595744683,0.4033850493653032,0.5,0.16659017898118403,0.588235294117647,1.0,0.9830845771144278,0.3333333333333333,0.43333333333333,1.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.013667063965037744,1.0000000000000002,0.148830616583983,1.0,0.20109689213893966,1.0000000000000002,1.0,0.0,0.08561643835616438,0.0,0.75,1.0,0.0,0.0,0.11668611435239205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
0.4444444444444445,0.15592596618011773,0.13677467972871138,0.695652173913043,0.17348608837970542,0.19040902679830748,0.25,0.16659017898118403,0.0,1.0,0.9791044776119402,0.3333333333333333,0.8500000000000014,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.03246628806468952,0.2496461904251801,0.033309709425939055,1.0,0.16453382084095064,0.3631482000621109,1.0,1.0,0.08732876712328766,0.0,0.875,0.0,0.0,0.0,0.47374562427071176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7777777777777777,0.9191029050435757,0.23850791258477771,0.9782608695652169,0.2563011456628478,0.6276445698166432,0.75,0.2905002294630564,0.0,0.0,0.9985074626865671,0.6666666666666666,0.9500000000000028,0.0,0.41666666666666663,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.06043609338848769,0.8104017950169744,0.0,0.0,0.10237659963436929,0.7948559265953155,1.0,1.0,0.670376712328767,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.75
0.4444444444444445,0.19442528993546765,0.10663149962321025,0.5724637681159432,0.14729950900163669,0.40620592383638926,0.5,0.12987608994951813,0.0,1.0,0.9975124378109452,0.3333333333333333,0.8333333333333357,0.0,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.027577181051204748,0.010837299782428644,0.041459957476966694,1.0,0.05850091407678245,0.06498114294164359,0.0,0.0,0.07705479452054795,0.0,0.75,0.0,0.0,1.0,0.25904317386231035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7777777777777777,0.9191029050435757,0.25810097965335344,0.9782608695652169,0.2788870703764321,0.5444287729196051,0.75,0.31436438733363925,0.0,0.0,0.999004975124378,0.6666666666666666,0.9666666666666686,0.0,0.41666666666666663,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.04757297436256982,0.8104017950169744,0.21580439404677534,0.0,0.09140767824497258,0.7948559265953155,1.0,1.0,0.20804794520547945,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0,1.0
0.4444444444444445,0.19442528993546765,0.23850791258477771,0.6159420289855078,0.24288052373158758,0.2249647390691114,0.25,0.2905002294630564,0.0,1.0,0.9736318407960198,0.3333333333333333,0.7833333333333314,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.070209633316974,0.02799294288153753,0.22625797306874557,0.0,0.4716636197440585,0.060189260614943896,1.0,0.0,0.08861301369863013,0.0,0.625,0.0,0.0,0.0,0.3360560093348891,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.10507336756932523,0.03504144687264506,0.3985507246376816,0.08510638297872342,0.1692524682651622,0.25,0.042680128499311604,0.05882352941176469,1.0,0.9552238805970149,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02348267077987333,0.02799294288153753,0.0,1.0,0.0,0.060189260614943896,0.0,0.0,0.2226027397260274,0.0,0.625,0.0,0.0,1.0,0.05717619603267211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.3333333333333333,0.0,0.18519216277317258,0.3478260869565215,0.10621931260229134,0.1763046544428773,0.25,0.07228086278109225,0.2941176470588235,1.0,0.9552238805970149,0.3333333333333333,0.0,1.0,0.33333333333333337,0.0,0.32348668280871673,0.0,0.0,1.0,1.0,0.0,0.0336535090794363,0.5838462052574604,0.0,1.0,0.09872029250457039,0.5759788908950851,0.0,0.0,0.2778253424657534,0.0,0.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.4444444444444445,0.15592596618011773,0.16842501883948757,0.6811594202898554,0.2009819967266776,0.191114245416079,0.25,0.20513997246443325,0.0,1.0,0.9781094527363183,0.3333333333333333,0.93333333333333,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03385916941269952,0.24418849127694053,0.0,1.0,0.11882998171846434,0.21618305825305395,1.0,0.0,0.5256849315068493,0.0,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5
0.7777777777777777,0.41604520018392216,0.16955538809344387,0.9782608695652169,0.20196399345335517,0.3413258110014104,0.5,0.20651675080312068,0.0,0.0,0.9985074626865671,0.6666666666666666,0.9500000000000028,0.0,0.41666666666666663,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.045567786113253406,0.8104017950169744,0.0,0.0,0.054844606946983544,0.7948559265953155,1.0,1.0,0.5282534246575342,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.4444444444444445,0.19442528993546765,0.2573474001507159,0.6304347826086953,0.22880523731587563,0.3152327221438646,0.5,0.3134465351078476,0.0,1.0,0.9746268656716417,0.3333333333333333,0.14999999999999858,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.043244759167075646,0.5838462052574604,0.18036853295535082,0.0,0.06946983546617916,0.5759788908950851,1.0,0.0,0.1626712328767123,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0
0.8888888888888888,0.9191029050435757,0.23116051243406177,0.9637681159420293,0.25548281505728315,0.3921015514809591,0.5,0.28155117026158794,0.588235294117647,0.0,0.9975124378109452,0.6666666666666666,0.9166666666666643,0.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.028105354179812567,0.02799294288153753,0.20428773919206236,0.0,0.08592321755027423,0.060189260614943896,1.0,1.0,0.17465753424657532,1.0,0.5,1.0,1.0,0.0,0.23687281213535588,0.0,0.0,1.0,0.0,0.0,0.15375,0.0,0.0,0.0,1.0,0.25
0.7777777777777777,0.9191029050435757,0.3990203466465712,0.9565217391304355,0.1828150572831424,0.4873060648801128,0.75,0.18311151904543368,0.2352941176470588,0.0,0.9970149253731343,1.0,0.9166666666666643,0.0,0.5833333333333334,1.0,0.639225181598063,1.0,1.0,0.0,0.0,0.3333333333333333,0.0566407254200846,0.8104017950169744,0.0,0.0,0.05850091407678245,0.7948559265953155,0.0,1.0,0.47816780821917804,1.0,0.5,0.0,1.0,0.0,0.13185530921820302,0.0,0.0,0.0,0.0,0.5,0.0825,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.41604520018392216,0.14374529012810852,0.8840579710144922,0.17954173486088382,0.47390691114245415,0.5,0.17508031206975674,0.0,1.0,0.9925373134328358,0.3333333333333333,0.75,1.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04467970740143495,0.8104017950169744,0.0,1.0,0.1170018281535649,0.7948559265953155,1.0,1.0,0.4696061643835616,0.0,0.5,0.0,0.0,0.0,0.45740956826137685,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.75
0.4444444444444445,0.19442528993546765,0.18142426525998492,0.5942028985507246,0.21227495908346974,0.3511988716502116,0.5,0.22097292335933913,0.0,1.0,0.972139303482587,0.3333333333333333,0.6666666666666643,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.033803080230900465,0.010837299782428644,0.21491849751948974,0.0,0.0,0.06498114294164359,1.0,0.0,0.03595890410958904,0.0,0.625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.0,0.75
0.4444444444444445,0.19442528993546765,0.13620949510173322,0.5869565217391308,0.17299509001636662,0.17348377997179126,0.25,0.16590178981184028,0.0,1.0,0.9716417910447761,0.3333333333333333,0.9500000000000028,0.0,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.030951880156114886,0.8104017950169744,0.12951807228915663,1.0,0.09506398537477148,0.7948559265953155,0.0,0.0,0.13955479452054795,0.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0.11946987329579378,0.15410700828937451,0.6014492753623184,0.0,0.0,0.0,0.18770078017439193,0.4117647058823529,1.0,0.0,0.6666666666666666,0.0833333333333357,0.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.022155226810628897,0.2496461904251801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.5555555555555556,0.19442528993546765,0.18651092690278825,0.6739130434782616,0.17806873977086746,0.31029619181946405,0.5,0.22716842588343275,0.0,1.0,0.9776119402985074,0.6666666666666666,0.25,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0343920166397906,0.010837299782428644,0.11392629340892985,0.0,0.2522851919561243,0.06498114294164359,1.0,1.0,0.19049657534246575,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.063125,0.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.604340412336497,0.18726450640542575,0.6304347826086953,0.220949263502455,0.21720733427362482,0.25,0.2280862781092244,0.0,1.0,0.9746268656716417,0.3333333333333333,0.14999999999999858,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.07293930683119493,0.8104017950169744,0.17133238837703757,0.0,0.19012797074954296,0.7948559265953155,1.0,0.0,0.1639554794520548,0.0,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.25
0.4444444444444445,0.3675275214855717,0.10361718161266015,0.804347826086957,0.1374795417348609,0.3554301833568406,0.5,0.12620468104635155,0.38235294117647056,1.0,0.9865671641791044,0.3333333333333333,0.5499999999999972,0.0,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.036831896048049734,0.24418849127694053,0.1323529411764706,0.0,0.0,0.21618305825305395,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.28004667444574094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
0.4444444444444445,0.41604520018392216,0.11379050489826675,0.7463768115942031,0.153518821603928,0.21720733427362482,0.25,0.1385956860945388,0.0,1.0,0.9835820895522387,0.3333333333333333,0.5,1.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03692537801771483,0.8104017950169744,0.04961020552799433,1.0,0.0,0.7948559265953155,0.0,0.0,0.07148972602739725,0.0,0.625,0.0,0.0,1.0,0.1691948658109685,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.4444444444444445,0.19442528993546765,0.15373021853805577,0.6304347826086953,0.18821603927986907,0.21156558533145275,0.25,0.1872418540614961,0.0,1.0,0.9746268656716417,0.3333333333333333,0.14999999999999858,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.031059384421229755,0.010837299782428644,0.03171509567682495,0.0,0.0,0.5759788908950851,1.0,1.0,0.19905821917808217,0.0,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8888888888888888,0.9191029050435757,0.2671439336850038,0.9637681159420293,0.28674304418985275,0.40620592383638926,0.5,0.32537861404313906,0.588235294117647,0.0,0.9975124378109452,0.6666666666666666,0.9166666666666643,0.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.029717918156535558,0.02799294288153753,0.08079376328844791,0.0,0.14990859232175502,0.060189260614943896,1.0,1.0,0.5547945205479452,1.0,0.5,1.0,0.0,0.0,0.22870478413068843,0.0,0.0,1.0,0.0,0.0,0.2575,0.0,0.0,0.0,1.0,1.0
